"album_release_year";"danceability";"energy";"loudness";"mode";"speechiness";"acousticness";"instrumentalness";"liveness";"valence";"tempo";"duration_ms";"explicit";"track_name";"track_number";"album_name";"key_name";"mode_name";"key_mode";"text"
2008;0,527;0,475;-6,205;1;0,0258;0,0868;4,34e-06;0,248;0,224;143,962;238106;FALSE;"come in with the rain";4;"Fearless";"D";"major";"D major";"I could go back to every laugh But I don't want to go there anymore and I know all the steps up to your door But I don't want to go there anymore  Talk to the wind,  talk to the sky Talk to the man with the reasons why And let me know what you find  [Chorus]: I'll leave my window open Cause I'm too tired tonight to call your name Just know I'm right here hoping That you'll come in with the rain  I could stand up and sing you a song But I don't wanna have to go that far and I I've got you down, I know you by heart And you don't even know where I start  Talk to yourself,  Talk to the tears Talk to the man who put you here Don't wait for the sky to clear  [Chorus]: I'll leave my window open Cause I'm too tired tonight to call your name Just know I'm right here hoping That you'll come in with the rain  I've watched you so..  long screamed your name I don't know what else I can say  But I'll leave my window open Cause I'm too tired tonight for all these games Just know I'm right here hoping You'll come in with the rain  I could go back to every laugh But I don't want to go there anymore.."
2008;0,61;0,531;-6,123;1;0,0239;0,367;0;0,351;0,228;85,979;261453;FALSE;"superstar";5;"Fearless";"D";"major";"D major";"This is wrong but I can't help but feel like There ain't nothin' more right babe Misty morning comes again and I can't Help but wish I could see your face  And I knew from the first note played, I'd be breaking all my roles to see you You smile that beautiful smile And all the girls in the front row scream your name  So dim that spotlight, tell me things like  I can't take my eyes off of you I'm no one special, just another wide-eyed girl Who's desperately in love with you Give me a photograph to hang on my wall Superstar  Morning loneliness  Comes around when I'm not dreaming about you When my world wakes up today You'll be in another town And I knew when I saw your face I'd be Counting down the ways to see you And you smile that beautiful smile  And all the girls in the front row scream your name  So dim that spotlight, tell me things like  I can't take my eyes off of you I'm no one special, just another wide-eyed girl Who's desperately in love with you Give me a photograph to hang on my wall Superstar  You played in bars, you play guitar And I'm invisible and everyone knows who you are And you'll never see you sing me to sleep Every night from the radio  So dim that spotlight, tell me things like  I can't take my eyes off of you I'm no one special, just another wide-eyed girl Who's desperately in love with you Give me a photograph to hang on my wall Superstar  Sweet, sweet superstar Superstar"
2008;0,476;0,816;-4,279;1;0,0347;0,169;0;0,238;0,469;163,847;237600;FALSE;"the other side of the door";6;"Fearless";"E";"major";"E major";"In the heat of the a fight I walked away. Ignoring words that you were saying, Trying make me stay. I said, ""this time I've had enough."" And you've called a hundred times, But I'm not pickin' up. 'cause I'm so mad,  I might tell you that it's over. But if you look a little closer  I said, ""leave,""  But all I really want is you To stand outside my window, throwing pebbles; Screaming, ""I'm in love with you."" Wait there in the pourin' rain, Come back for more. And don't you leave,  'cause I know all I need Is on the other side of the door.  Me and my stupid pride Sittin' here, alone. Going through the photographs, Staring at the phone. I keep going back over Things we both said. And I remember the slammin' door, And all the things that I misread. Baby you know everything, Tell me why you couldn't see That when I left, I wanted you to Chase after me?  I said, ""leave,""  But all I really want is you To stand outside my window, throwing pebbles; Screaming, ""I'm in love with you."" Wait there in the pourin' rain, Come back for more. And don't you leave,  'cause I know all I need Is on the other side of the door.  And I scream out the window, ""I can't even look at you, I don't need you,""  But I do, I do, I do. I'll say there's nothing you can say To make right again, I mean it,  I mean it What I mean is  I said, ""leave,""  But baby all I want is you To stand outside my window, throwing pebbles; Screaming, ""I'm in love with you."" Wait there in the pourin' rain, Come back for more. And don't you leave,  'cause I know all I need Is on the other side of the door.  With your face, and your beautiful eyes, And the conversation, With the little white lies. And the faded picture Of a beautiful night You carry me from your car Up the stairs And I'm broke down cryin' Was she worth this mess, After everything in that little black dress After everything, I must confess, I need you"
2008;0,598;0,714;-4,397;1;0,0273;0,0364;1,04e-06;0,31;0,467;99,979;242000;FALSE;"fearless";7;"Fearless";"F";"major";"F major";"There's somethin' 'bout the way The street looks when it's just rained There's a glow off the pavement You walk me to the car And you know I wanna ask you to dance right there In the middle of the parking lot Yeah Oh yeah  We're drivin' down the road I wonder if you know I'm tryin' so hard not to get caught up now But you're just so cool Run your hands through your hair Absent mindedly makin' me want you  And I don't know how it gets better than this You take my hand and drag me head first Fearless And I don't know why but with you I dance In a storm in my best dress Fearless  So baby drive slow ‘Til we run out of road in this one horse town I wanna stay right here in this passenger's seat You put your eyes on me In this moment now capture it, remember it  Cause I don't know how it gets better than this You take my hand and drag me head first Fearless And I don't know why but with you I'd dance In a storm in my best dress Fearless  Well you stood there with me in the doorway My hands shake I'm not usually this way but You pull me in and I'm a little more brave It's the first kiss, It's flawless, Really something, It's fearless.  Oh yeah And I don't know how it gets better than this You take my hand and drag me head first Fearless And I don't know why but with you I would dance In a storm in my best dress Fearless  'Cause I don't know how it gets better than this You take my hand and drag me head first Fearless And I don't know why but with you I would dance In a storm in my best dress Fearless  Oh oh oh yeah"
2008;0,559;0,636;-4,4;1;0,0263;0,0728;0;0,144;0,214;95,485;294346;FALSE;"fifteen";8;"Fearless";"G";"major";"G major";"You take a deep breath and you walk through the doors It's the morning of your very first day You say hi to your friends you ain't seen in a while Try and stay out of everybody's way  It's your freshman year and you're gonna be here  For the next four years in this town Hoping one of those senior boys  Will wink at you and say You know I haven't seen you around, before  [chorus] Cause when you're fifteen  And somebody tells you they love you  You're gonna believe them And when you're fifteen feeling like  There's nothing to figure out Well count to ten, take in  This is life before you know who you're gonna be  Fifteen  You sit in class next to a redhead named Abigail  And soon enough you're best friends Laughing at the other girls who think they're so cool  We'll be out of here as soon as we can  And then you're on you're very first date  And he's got a car and you're feeling like flying And you're mama's waiting up  And you're thinking he's the one And you're dancing 'round your room  When the night ends When the night ends  [chorus] Cause when you're fifteen and somebody tells you they love you  You're gonna believe them When you're fifteen  And your first kiss makes your head spin 'round  But in your life you'll do things greater than Dating the boy on the football team But I didn't know it at fifteen  When all you wanted  Was to be wanted Wish you could go back And tell yourself what you know now  Back then I swore I was gonna marry him someday But I realized some bigger dreams of mine And Abigail gave everything she had to a boy Who changed his mind and we both cried  [chorus] Cause when you're fifteen and somebody tells you they love you  You're gonna believe them And when you're fifteen,  Don't forget to look before you fall I've found time can heal most anything And you just might find who you're supposed to be I didn't know who I was supposed to be At fifteen  La la la la la la la la la la la la la la ....  Your very first day Take a deep breath girl Take a deep breath as you walk through the doors"
2008;0,618;0,736;-3,937;1;0,0308;0,157;0;0,073;0,307;118,982;235280;FALSE;"love story";9;"Fearless";"D";"major";"D major";"We were both young When I first saw you I close my eyes And the flashback starts I'm standing there On a balcony in summer air  I see the lights See the party, the ball gowns I see you make your way Through the crowd And say Hello Little did I know  That you were Romeo You were throwing pebbles And my daddy said ""Stay away from Juliet"" And I was crying on the staircase Beggin' you ""Please don't go""  And I said  Romeo take me Somewhere we can be alone I'll be waiting All that's left to do is run You'll be the Prince And I'll be the Princess It's a Love Story Baby just say ""Yes""  So I sneak out To the garden to see you We keep quiet Cause we were dead if they knew So close your eyes Escape this town for a little while  Cause you were Romeo I was a Scarlett Letter And my daddy said ""Stay away from Juliet"" But you were everything to me And I was beggin' you Please don't go  And I said  Romeo take me Somewhere we can be alone I'll be waiting All that's left to do is run You'll be the Prince And I'll be the Princess It's a Love Story Baby just say ""Yes""  Romeo save me They're trying to tell me how to feel This love is difficult But it's real Don't be afraid We'll make it out of this mess It's a Love Story Baby just say ""Yes""  I got tired of waiting Wonderin' if you were ever comin' around My faith in you was fading When I met you on the outskirts of town  And I said  Romeo save me I've been feelin' so alone I keep waiting for you But you never come Is this in my head? I don't know what to think He knelt to the ground And pulled out a ring  And said  Marry me Juliet You'll never have to be alone I love you And that's all I really know I talked to your dad Go pick out a white dress It's a Love Story Baby just say Yes  Oh oh Oh oh oh  Cause we were both young When I first saw you"
2008;0,843;0,553;-7,348;1;0,0317;0,168;2,66e-06;0,107;0,825;115,997;254320;FALSE;"hey stephen";10;"Fearless";"F#";"major";"F# major";"Hey Stephen I know looks can be deceiving  But I know I saw a light in you As we walked we were talking and I didn't say half the things I wanted to Of all those girls tossing rocks at your window I'll be the one waiting there even when it's cold Hey sthephen, boy you might have me believing I don't always have to be alone  'cause I can't help it if you look like an angel Can't help it if I wanna kiss you in the rain so Come feel this magic  I've been feeling since I met you Can't help it if there's no one else I can't help myself  Hey Stephen, I've been holding back this feeling So I've got some things to say to you I seen it all so I thought That I never seen nobody shine the way you do The way you walk, way you talk, way you say my name It's beautiful, wonderful don't you ever change Hey stephen, while people always leaving I think you and I should stay the same  'cause I can't help it if you look like an angel Can't help it if I wanna kiss you in the rain so Come feel this magic  I've been feeling since I met you Can't help it if there's no one else I can't help myself  They're dimming the streets lights You're perfect for me, why aren't you here tonight? I'm waiting alone now so come on and come out  And pull me near Shine, shine, shine  Hey stephen, I could give you fifty reasons Why I should be the one you choose All those other  girls, well they're beautiful But would  they write a song for you?  I can't help it if you look like an angel Can't help it if I wanna kiss you in the rain so Come feel this magic  I've been feeling since I met you Can't help it if there's no one else I can't help myself  If you look like an angel Can't help it if I wanna kiss you in the rain so Come feel this magic  I've been feeling since I met you Can't help it if there's no one else I can't help myself Myself, I can't help myself I can't help myself"
2008;0,585;0,346;-8,014;1;0,0256;0,302;0;0,102;0,195;92,564;234440;FALSE;"white horse";11;"Fearless";"C";"major";"C major";"Say you're sorry That face of an angel comes out Just when you need it to. As I paced back and forth All this time cause I honestly believed in you. Holding on The days drag on Stupid girl I should've known, I should've known.  I'm not a princess. This ain't a fairytale. I'm not the one you sweep off her feet, Lead her up the stairwell. This ain't hollywood, this is a small town. I was a dreamer before you went and let me down. Now it's too late for you and your white horse to come around.  Maybe I was naive, got lost in your eyes, I never really had a chance. My mistake, I didn't know to be in love You had to fight to have the upper hand I had so many dreams about you and me. Happy endings, now I know...  I'm not a princess. This ain't a fairytale. I'm not the one you sweep off her feet, Lead her up the stairwell. This ain't hollywood, this is a small town. I was a dreamer before you went and let me down. Now its too late for you and your white horse to come around.  And there you are on your knees. Begging for forgiveness, begging for me. Just like I always wanted but, I'm so sorry.  Cause I'm not your princess. This ain't a fairytale. I'm gonna find someone some day, Who might actually treat me well. This is a big world. That was a small town, there in my rearview mirror Disappearing now. And it's too late for you and your white horse Now it's too late for you and your white horse to Catch me now.  Oh, oh, oh, oh, oh, oh Try and catch me now ohh Its too late To catch me now"
2008;0,687;0,771;-4,424;1;0,0384;0,164;2,46e-05;0,112;0,445;129,964;231146;FALSE;"you belong with me";12;"Fearless";"F#";"major";"F# major";"You're on the phone with your girlfriend She's upset, she's going off about Something that you said She doesn't get your humor Like I do  I'm in my room It's a typical tuesday night I'm listening to the kind of music She doesn't like She'll never know your story Like I do  But she wears short skirts, I wear t-shirts She's cheer captain, and I'm on the bleachers Dreaming about the day when you wake up and find That what you're looking for has been here the whole time  If you could see That I'm the one Who understands you Been here all along So why can't you see me  You belong with me You belong with me.  Walking the streets With you and your worn out jeans I can't help thinking this is how it ought to be Laughing on a park bench thinking to myself Hey, isn't this easy?  And you've got a smile That could light up this whole town I haven't seen it in a while Since she brought you down You say you're fine I know you better than that Hey what are you doing with a girl like that  But she wears high heels I wear sneakers She's cheer captain I'm on the bleachers Dreaming about the day When you wake up and find That what you're looking for Has been here the whole time  If you could see  That I'm the one Who understands you Been here all along  So why can't you See, you belong with me Standing by and waiting at your backdoor All this time How could you not know baby You belong with me You belong with me.  Oh, I remember you Driving to my house In the middle of the night I'm the one who makes you laugh When you know you're about to cry And I know your favorite songs And you tell me about your dreams Think I know where you belong Think I know it's with me  Can't you see That I'm the one Who understands you Been here all along So why can't you see? You belong with me.  Standing by and waiting at your backdoor All this time How could you not know baby You belong with me You belong with me.  You belong with me Have you ever thought Just maybe You belong with me You belong with me"
2008;0,601;0,852;-3,096;1;0,0386;0,0606;3,41e-06;0,37;0,513;100,015;200560;FALSE;"tell me why";14;"Fearless";"G";"major";"G major";"I took a chance, I took a shot And you might think I'm bulletproof, but i'm not You took a swing, I took it hard And down here from the ground I see who you are  I'm sick and tired of your attitude I'm feeling like I don't know you You tell me that you love me then you cut me down And I need you like a heartbeat But you know you got a mean streak Makes me run for cover when you're around And here's to you and your temper Yes, I remember what you said last night And I know that you see what you're doing to me Tell me why..  You could write a book on,  how to ruin someone's perfect day Well I get so confused and frustrated Forget what i'm trying to say, oh  I'm sick and tired of your reasons I got no one to believe in You tell me that you want me, then push me around And I need you like a heartbeat But you know you got a mean streak Makes me run for cover when you're around Here's to you and your temper Yes, I remember what you said last night And I know that you see what you're doing to me Tell me why..  Why..do you have to make me feel small? So you can feel whole inside? Why..do you have to put down my dreams? So you're the only thing on my mind  I'm sick and tired of your attitude I'm feeling like I don't know you You tell me that you want me then cut me down I'm sick and tired of your reasons I've got no one to believe in You ask me for my love then you push me around Here's to you and your temper Yes, I remember what you said last night And I know that you see what you're doing to me Tell me why Why, tell me why... oh  I take a step back, let you go I told you I'm not bulletproof Now you know"
2008;0,459;0,459;-4,126;1;0,0275;0,13;2,3e-06;0,113;0,281;134,018;261800;FALSE;"you're not sorry";15;"Fearless";"F#";"major";"F# major";"All this time I was wasting hoping you would come around I've been giving out chances everytime and all you do is let me down And its taking me this long baby but I figured you out And you think it will be fine again but not this time around  You don't have to call anymore I won't pick up the phone This is the last straw Don't want to hurt anymore And you can tell me that you're sorry But I don't believe you baby like I did before You're not sorry... no, no, no, no  Lookin' so innocent I might believe you if I didn't know Could'a loved you all my life If you hadn't left me waiting in the cold And you got your share of secrets And I'm tired of being last to know And now you're asking me to listen Cuz its worked each time before  But you don't have to call anymore I won't pick up the phone This is the last straw Don't want to hurt anymore And you can tell me that you're sorry But I don't believe you baby like I did before You're not sorry no no no noo You're not sorry no no no noo  You had me calling for you honey And it never would've gone away no You use to shine so bright But I watched all of it fade  So you don't have to call anymore I won't pick up the phone This is the last straw There's nothing left to beg for And you can tell me that you're sorry But I won't believe you baby like I did before You're not sorry no no no noo You're not sorry no no no noo"
2008;0,436;0,712;-3,689;1;0,0329;0,0322;0;0,111;0,379;160,886;244240;FALSE;"the way i loved you";16;"Fearless";"F";"major";"F major";"He is sensible and  So incredible and  All my single friends are jealous He says everything I need to hear  And it's like  I couldn't ask for anything better He opens up my door  And I get into his car And he says you look beautiful tonight  And I feel perfectly fine  [CHORUS] But I miss screaming and fighting  And kissing in the rain And it's 2 am and I'm cursing your name You're so in love that you act insane  And that's the way I loved you Breakin' down and coming undone It's a roller coaster  Kinda rush  And I never knew I could feel that much And that's the way I loved you  He respects my space  And never makes me wait And he calls exactly when he says he will He's close to my mother Talks business with my father He's charming and endearing and I'm  Comfortable  [CHORUS]  But I miss screaming and fighting  And kissing in the rain And it's 2 am and I'm cursing your name You're so in love that you act insane  And that's the way I loved you Breakin' down and coming undone It's a roller coaster kinda rush  And I never knew I could feel that much And that's the way I loved you  He can't see the smile I'm faking  And my heart's not breaking Cause I'm not feeling anything at all And you were wild and crazy  Just so frustrating  Intoxicating complicated,  Got away by some mistake and now  [CHORUS]  I'll miss screaming and fighting  And kissing in the rain It's 2 am and I'm cursing your name I'm so in love that I acted insane  And that's the way I loved you Breakin' down and coming undone It's a roller coaster kinda rush And I never knew I could feel that much And that's the way I loved you oh, oh  And that's the way I loved you oh, oh  Never knew I could feel that much  And that's the way I loved you"
2008;0,605;0,829;-4,993;1;0,0549;0,0907;0;0,106;0,514;128,012;225333;FALSE;"forever & always";17;"Fearless";"A#";"major";"A# major";"Once upon a time I believe it was a tuesday when I caught your eye And we caught onto something I hold onto the night You looked me in the eye and told me you loved me  Were you just kidding? Cause it seems to me, this thing is breaking down We almost never speak I don't feel welcome anymore Baby what happened, please tell me? Cause one second it was perfect Now you're halfway out the door  And I stare at the phone, he still hasn't called And then you feel so low you can't feel nothing at all And you flashback to when he said Forever and always  Oh, and it rains in your bedroom, everything is wrong It rains when you're here and it rains when you're gone Cause I was there when you said forever and always  Was I out of line? Did I say something way too honest That made you run and hide like a scared little boy I looked into you in the eyes Thought I knew you for a minute Now I'm not so sure  So heres everything coming down to nothing Heres to silence that cuts me to the core Where is this going? thought I knew for a minute But I don't anymore  And I stare at the phone, he still hasnt called And then you feel so low you can't feel nothing at all And you flashback to when he said Forever and always  Oh, and it rains in your bedroom Everything is wrong It rains when you're here and it rains when you're gone Cause I was there when you said forever and always You didn't mean it baby, I don't think so  Back up, baby, back up Did you forget everything Back up, baby, back up Did you forget everything  Cause it rains in your bedroom Everything is wrong It rains when you're here and it rains when you're gone Cause I was there when you said forever and always  Oh, I stare at the phone, he still hasnt called And then you feel so low you can't feel nothing at all And you flashback to when we said Forever and always  And it rains in your bedroom Everything is wrong It rains when you're here and it rains when you're gone Cause I was there when you said forever and always  You didn't mean it baby you said forever and always I don't think so yeah"
2008;0,664;0,447;-8,535;1;0,0292;0,611;1e-06;0,139;0,364;126,079;245346;FALSE;"the best day";18;"Fearless";"C#";"major";"C# major";"I'm five years old It's getting cold I've got My big coat on  I hear your laugh And look up smiling at you I run and run  Past the pumpkin patch The tractor rides  Look now the sky is gold I hug your legs and fall asleep On the way home  I don't know why all the trees change in the fall I know you're not scared of anything at all don't know if Snow Whites house is near or far away But I know I had the best day With you today  I'm thirteen now And don't know how my friends Could be so mean  I come home crying And you hold me tight And grab the keys  And we drive and drive Until we found a town Far enough away  And we talk and window-shop Until I forgot all their names  I don't know who I'm gonna talk to Now at school But I know I'm laughing on the car ride home with you don't know how long it's gonna take to feel okay But I know I had the best day With you today  I have an excellent father His strength is making me stronger God smiles on my little brother Inside and out He's better than I am  I grew up in a pretty house And I had space to run And I had the best days with you  There is a video I found from back when I was three You set up a paint set in the kitchen And youre talking to me  It's the age of princesses and pirate ships And the seven dwarves Daddy's smart And you're the prettiest lady in the whole wide world  Now I know why all the trees change in the fall I know you were on my side Even when I was wrong And I love you for giving me your eyes Staying back and watching me shine  And I didn't know if you knew So I'm taking this chance to say That I had the best day With you today"
2008;0,548;0,756;-4,175;1;0,036;0,00471;0;0,117;0,224;96,038;281053;FALSE;"change";19;"Fearless";"F";"major";"F major";"And it's a sad picture, The final blow hits you Somebody else gets what you wanted again You know it's all the same Another time and place Repeating history, and you're getting sick of it  But I believe in whatever you do And I'll do anything to see it through   Chorus: Because these things will change Can you feel it now? These walls that they put up to hold us back will fall down This revolution, the time will come For us to finally win   We'll sing hallelujah We'll sing hallelujah Oh   So we've been outnumbered Raided and now cornered It's hard to fight when the fight ain't fair  We're getting stronger now Find things they never found They might be bigger,  But we're faster and never scared  You can walk away, say we don't need this But there's something in your eyes  Says we can beat this  Chorus: Because these things will change Can you feel it now? These walls that they put up to hold us back will fall down This revolution, the time will come For us to finally win   We'll sing hallelujah We'll sing hallelujah Oh   Chorus Bridge/final chorus:  Tonight we'll stand, get off our knees Fight for what we've worked for all these years And the battle was long, it's the fight of our lives But we'll stand up champions tonight  It was the night we changed Do you see it now? These walls that they put up to hold us back fell down It's a revolution, throw your hands up Cause we never gave in And we'll sing hallelujah We sang hallelujah Hallelujah"
2006;0,58;0,491;-6,462;1;0,0251;0,575;0;0,121;0,425;76,009;232106;FALSE;"tim mcgraw";1;"Taylor Swift";"C";"major";"C major";"You said the way my blue eyes shined, Put those Georgia stars to shame that night I said: ""That's a lie"" Just a boy in a Chevy truck, That had a tendency of gettin' stuck, On backroads at night And I was right there beside him all summer long And then the time we woke up to find that summer'd gone  But when you think: Tim McGraw, I hope you think my favorite song The one we danced to all night long: The moon like a spotlight on the lake When you think happiness, I hope you think: ""That little black dress"" Think of my head on your chest, And my old faded blue jeans When you think Tim McGraw, I hope you think of me  September saw a month of tears, And thankin' God that you weren't here, To see me like that But in a box beneath my bed, Is a letter that you never read, From three summers back It's hard not to find it all a little bitter sweet, And lookin' back on all of that, it's nice to believe:  When you think: Tim McGraw, I hope you think my favorite song The one we danced to all night long: The moon like a spotlight on the lake When you think happiness, I hope you think: ""That little black dress"" Think of my head on your chest, And my old faded blue jeans When you think Tim McGraw, I hope you think of me  And I'm back for the first time since then: I'm standin' on your street, And there's a letter left on your doorstep, And the first thing that you'll read is  When you think: Tim McGraw, I hope you think my favorite song Someday you'll turn your radio on, I hope it takes you back to that place When you think happiness, I hope you think: ""That little black dress"" Think of my head on your chest, And my old faded blue jeans When you think Tim McGraw, I hope you think of me Oh, think of me, Mmmm  You said the way my blue eyes shined, Put those Georgia stars to shame that night I said: ""That's a lie"""
2006;0,658;0,877;-2,098;1;0,0323;0,173;0;0,0962;0,821;105,586;173066;FALSE;"picture to burn";2;"Taylor Swift";"G";"major";"G major";"State the obvious I didn't get my perfect fantasy I realized you love yourself More than you could ever love me So go and tell your friends That I'm obsessive and crazy That's fine, you won't mind If I say By the way  I hate that stupid old pickup truck You never let me drive You're a redneck heartbreak Who's really bad at lying So watch me strike a match On all my wasted time As far as I'm concerned You're just another picture to burn  There's no time for tears I'm just sittin' here, plannin' my revenge There's nothing stopping me From goin' out with all of  your best friends And if you come around sayin' sorry to me My daddy's gonna show you How sorry you'll be  'Cause I hate that stupid old pickup truck You never let me drive You're a redneck heartbreak Who's really bad at lying So watch me strike a match On all my wasted time As far as I'm concerned You're just another picture to burn  And if you're missin' me You better keep it to yourself 'Cause comin' back around here Would be bad for your health  'Cause I hate that stupid old pickup truck You never let me drive You're a redneck heartbreak Who's really bad at lying So watch me strike a match On all my wasted time In case you haven't heard  I really, really hate That stupid old pickup truck You never let me drive You're a redneck heartbreak Who's really bad at lying So watch me strike a match On all my wasted time As far as I'm concerned You're just another picture to burn Burn, burn, burn Baby, burn Just another picture to burn Baby, burn"
2006;0,576;0,777;-2,881;1;0,0324;0,051;0;0,32;0,428;115,028;199200;FALSE;"a place in this world";4;"Taylor Swift";"A";"major";"A major";"I don't know what I want, so don't ask me Cause I'm still trying to figure it out Don't know what's down this road, I'm just walking Trying to see through the rain coming down Even though I'm not the only one Who feels the way I do  I'm alone, on my own, and that's all I know I'll be strong, I'll be wrong, oh but life goes on Oh I'm just a girl trying to find a place in this world  Got the radio on, my old blue jeans And I'm wearing my heart on my sleeve Feeling lucky today, got the sunshine Could you tell me what more do I need And tomorrow's just a mistery oh yeah But that's ok  I'm alone, on my own, and that's all I know I'll be strong, I'll be wrong, oh but life goes on Oh I'm just a girl trying to find a place in this world  Maybe I'm just a girl on a mission But I'm ready to fly  I'm alone, on my own, and that's all I know I'll be strong, I'll be wrong, oh but life goes on Oh I'm alone, on my own, and that's all I know Oh I'm just a girl trying to find a place in this world  Oh I'm just a girl oh I'm just a girl oh oh oh I'm just a girl"
2006;0,418;0,482;-5,769;1;0,0266;0,217;0;0,123;0,261;175,558;239013;FALSE;"cold as you";5;"Taylor Swift";"F";"major";"F major";"You have a way of coming easily to me. And when you take, you take the very best of me. So I start a fight 'cause I need to feel somethin' And you do what you want 'cause I'm not what you wanted.  Oh, what a shame. What a rainy ending given to a perfect day. Just walk away, no use defending words that you will never say. And now that I'm sittin' here thinkin' it through,  I've never been anywhere cold as you.  You put up walls and paint them all a shade of gray. And I stood there lovin' you and washed them all away. And you come away with a great little story  Of a mess of a dreamer with the nerve to adore you.  Oh, what a shame. What a rainy ending given to a perfect day. So just walk away, no use defending words that you will never say. And now that I'm sittin' here thinkin' it through,  I've never been anywhere cold as you.  You never did give a damn thing, honey. But I cried, cried for you. And I know you wouldn't have told nobody if I died,  Died for you.  Oh, what a shame. What a rainy ending give to a perfect day.  Every smile you fake is so condescending. Counted all the scars you made. Now that I'm sittin here thinkin' it through,  I've never been anywhere cold as you."
2006;0,589;0,805;-4,055;1;0,0293;0,00491;0;0,24;0,591;112,982;207106;FALSE;"the outside";6;"Taylor Swift";"F";"major";"F major";"I didn't know what I would find When I went looking for a reason, I know I didn't read between the lines And, baby, I've got nowhere to go I tried to take the road less traveled by But nothing seems to work the first few times Am I right?  (chorus) So how can I ever try to be better? Nobody ever lets me in I can still see you, this ain't the best view On the outside looking in I've been a lot of lonely places I've never been on the outside  You saw me there, but never knew I would give it all up to be A part of this, a part of you And now it's all too late so you see You could've helped if you have wanted to But no one notices until it's too Late to do anything  (chorus) So how can I ever try to be better? Nobody ever lets me in I can still see you, this ain't the best view On the outside looking in I've been a lot of lonely places I've never been on the outside  How can I ever try to be better? Nobody ever lets me in And I can still see you, this ain't the best view On the outside looking in I've been a lot of lonely places I've never been on the outside  Oh oh oh Oh oh Oh oh"
2006;0,479;0,578;-4,963;1;0,0294;0,525;0;0,0841;0,192;146,165;248106;FALSE;"tied together with a smile";7;"Taylor Swift";"D";"major";"D major";"Seems the only one who doesn't see your beauty Is the face in the mirror looking back at you You walk around here thinking you're not pretty But that's not true, cause i know you...  [chorus:] Hold on, baby, you're losing it The water's high, you're jumping into it And letting go... and no one knows You cry, but you don't tell anyone That you might not be the golden one And you're tied together with a smile But you're coming undone  I guess it's true that love was all you wanted Cause you're giving it away like it's extra change Hoping it will end up in his pocket But he leaves you out like a penny in the rain Oh, cause it's not his price to pay Not his price to pay...  [chorus] Hold on, baby, you're losing it The water's high, you're jumping into it And letting go... and no one knows You cry, but you don't tell anyone That you might not be the golden one And you're tied together with a smile But you're coming undone  You're tied together with a smile But you're coming undone... oh Goodbye, baby Goodbye, baby With a smile, baby, baby"
2006;0,594;0,629;-4,919;1;0,0246;0,0868;0;0,137;0,504;131,597;236053;FALSE;"stay beautiful";8;"Taylor Swift";"G#";"major";"G# major";"Cory's eyes are like a jungle He smiles, it's like the radio He whispers songs into my window In words nobody knows There's pretty girls on every corner That watch him as he's walking home Saying, does he know Will you ever know  [chorus:] You're beautiful Every little piece love, don't you know You're really gonna be someone, ask anyone When you find everything you looked for I hope your life leads you back to my door Oh but if it don't, stay beautiful  Cory finds another way to be The highlight of my day I'm taking pictures in my mind So I can save them for a rainy day It's hard to make conversation When he's taking my breath away I should say, hey by the way  [chorus] You're beautiful Every little piece love, don't you know You're really gonna be someone, ask anyone When you find everything you looked for I hope your life leads you back to my door Oh but if it don't, stay beautiful  If you and I are a story That never gets told If what you are is a daydream I'll never get to hold, at least you'll know  You're beautiful Every little piece love, don't you know You're really gonna be someone, ask anyone When you find everything you looked for I hope your life leads you back to my front door Oh but if it don't, do you stay beautiful Beautiful, beauti-ful, beautiful, beauti-ful.  Ohh la la la Ohhh ohhhh  Oh but if you don't, stay beautiful. Stay beautiful."
2006;0,476;0,777;-3,771;0;0,0289;0,0103;0;0,196;0,472;167,964;242200;FALSE;"should've said no";9;"Taylor Swift";"E";"minor";"E minor";"It's strange to think the songs we used to sing The smiles, the flowers, everything: is gone Yesterday I found out about you Even now just looking at you: feels wrong You say that you'd take it all back, given one chance It was a moment of weakness and you said yes...  You should've said no, you should've gone home You should've thought twice before you let it all go You should've know that word, but what you did with her Would get back to me... And I should've been there, in the back of your mind I shouldn't be asking myself why You shouldn't be begging for forgiveness at my feet... You should've said no, baby and you might still have me  You can see that I've been crying And baby you know all the right things: to say But do you honestly expect me to believe We could ever be the same... You say that the past is the past, you need one chance It was a moment of weakness and you said yes...  You should've said no, you should've gone home You should've thought twice before you let it all go You should've know that word, but what you did with her Would get back to me... And I should've been there, in the back of your mind I shouldn't be asking myself why You shouldn't be begging for forgiveness at my feet... You should've said no, baby and you might still have me  I can't resist... before you go, tell me this Was it worth it... Was she worth this...  No... no no no...  You should've said no, you should've gone home You should've thought twice before you let it all go You should've know that word, but what you did with her Would get back to me... And I should've been there, in the back of your mind I shouldn't be asking myself why You shouldn't be begging for forgiveness at my feet... You should've said no, baby and you might still have me"
